stock_line_id,warehouse,article,article_norm,name,qty_in_move,cost_rub,unit_cost_rub,source_file,source_file_id,so_t
STK-1394,Склад ИМ (Основное подразделение),0-1984h,0-1984H,"Футболка женская, белая, из хлопка, с принтом ""БАЛЕРИНА""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1395,Склад ИМ (Основное подразделение),0-1984i,0-1984I,"Футболка женская, черная, из хлопка, с принтом ""БАЛЕРИНА""",1.0,3660.0,3660.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1396,Склад ИМ (Основное подразделение),0-1984P,0-1984P,"Футболка женская, белая, из трикотажа, с декором принт ""дерево, птица, Yanina""",7.0,24425.16,3489.31,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1397,Склад ИМ (Основное подразделение),0-1996В,0-1996В,"Платье женское, розовое, из штапеля, с бантами по пройме",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1398,Склад ИМ (Основное подразделение),0-1996С,0-1996С,"Платье женское, голубое, из штапеля, с бантами из проймы",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1399,Склад ИМ (Основное подразделение),0-1998С,0-1998С,"Пальто-халат женское, многоцветное, из шелка, с отделкой из черного шелка по рукавам",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1400,Склад ИМ (Основное подразделение),0-2007А,0-2007А,"Брюки женские, черные, из бархата, с резинкой-тесьмой",13.0,56092.0,4314.77,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1401,Склад ИМ (Основное подразделение),0-2013,0-2013,"Платье женское, терракотовое, из шелковой тафты, с оборками и поясом",1.0,23187.0,23187.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1402,Склад ИМ (Основное подразделение),0-2017,0-2017,"Платье женское, разноцветное, из штапеля, отрезное по линии талии",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1403,Склад ИМ (Основное подразделение),0-2027F,0-2027F,"Платье-кафтан женское, белое с принтом ""цветы и грибы"", из шифона, с окантовкой",1.0,11730.0,11730.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1404,Склад ИМ (Основное подразделение),0-2027F/1,0-2027F/1,"Платье женское, белое, из хлопка, на тонких бретелях",1.0,7980.0,7980.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1405,Склад ИМ (Основное подразделение),0-2027X,0-2027X,"Платье-кафтан женское, голубое с принтом ""грибы и цветы""",1.0,12420.0,12420.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1406,Склад ИМ (Основное подразделение),0-2027X/1,0-2027X/1,"Платье-кафтан женское, черное с принтом ""грибы и цветы"", из шелка",1.0,23250.0,23250.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1407,Склад ИМ (Основное подразделение),0-2027Е,0-2027Е,"Платье-кафтан женское, желтое, из шифона, декорировано расшитой тесьмой",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1408,Склад ИМ (Основное подразделение),0-2027К,0-2027К,"Платье-кафтан женское, красное с принтом ""цветы и грибы"", из шелка, декорировано тесьмой ""кристалл""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1409,Склад ИМ (Основное подразделение),0-2028,0-2028,"Пальто-халат женское, черное с принтом ""белые Y"", из шелка, с рукавом ""кимоно""",5.0,149572.0,29914.4,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1410,Склад ИМ (Основное подразделение),0-2028А,0-2028А,"Пальто-халат женское, белое с принтом ""черные Y"", из шелка, с рукавом ""кимоно""",4.0,57720.0,14430.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1411,Склад ИМ (Основное подразделение),0-2029,0-2029,"Шорты женские, черные с принтом ""белые Y"", из шелка, с отделкой ""лампас""",2.0,14103.15,7051.57,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1412,Склад ИМ (Основное подразделение),0-2031,0-2031,"Платье-парео женское, черное с принтом ""арабеска"", из батиста",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1413,Склад ИМ (Основное подразделение),0-2032,0-2032,"Рубашка женская, черная с принтом ""белые Y"", из шелка, декорирована белой тесьмой",1.0,6500.0,6500.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1414,Склад ИМ (Основное подразделение),0-2032B,0-2032B,"Рубашка женская, черная с принтом ""цветные капли"", из батиста, декорирована тесьмой",3.0,23310.0,7770.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1415,Склад ИМ (Основное подразделение),0-2032C/1,0-2032C/1,"Блуза женская, белая с принтом ""цветные капли"", из батиста, декорирована тесьмой",1.0,7770.0,7770.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1416,Склад ИМ (Основное подразделение),0-2032D/A,0-2032D/A,"Рубашка женская, черная с принтом ""грибы"", из батиста, декорирована тесьмой",1.0,10022.0,10022.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1417,Склад ИМ (Основное подразделение),0-2032D/B,0-2032D/B,"Блуза женская, белая с принтом ""цветы"", из батиста, декорирована каймой,",1.0,10190.0,10190.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1418,Склад ИМ (Основное подразделение),0-2032M,0-2032M,"Рубашка женская, белая с принтом ""белые Y и балерины"", из батиста, с отделкой черным кантом",1.0,10121.0,10121.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1419,Склад ИМ (Основное подразделение),0-2032M/1,0-2032M/1,"Рубашка женская, черная с принтом ""белые Y и балерины"", из батиста, с отделкой белым кантом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1420,Склад ИМ (Основное подразделение),0-2032M/2,0-2032M/2,"Блуза женская, белая с принтом ""грибы"", из батиста",1.0,10121.0,10121.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1421,Склад ИМ (Основное подразделение),0-2032M/3,0-2032M/3,"Блуза женская, черная с принтом ""грибы"", из батиста",1.0,10121.0,10121.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1422,Склад ИМ (Основное подразделение),0-2032N/3,0-2032N/3,"Рубашка женская, розовая с принтом ""девочки"", из вискозы",1.0,10121.0,10121.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1423,Склад ИМ (Основное подразделение),0-2037,0-2037,"Брюки женские, черные с принтом ""белые Y"", из шелка, с отделкой ""лампас""",3.0,31615.0,10538.33,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1424,Склад ИМ (Основное подразделение),0-2037C/1,0-2037C/1,"Брюки женские, белые с принтом ""цветные капли"", из батиста",1.0,3185.0,3185.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1425,Склад ИМ (Основное подразделение),0-2037M,0-2037M,"Брюки женские, черные с принтом ""белые Y и балерины"", из батиста",2.0,13019.0,6509.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1426,Склад ИМ (Основное подразделение),0-2037M/2,0-2037M/2,"Брюки женские, белые с принтом ""грибы"", из батиста",1.0,6189.0,6189.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1427,Склад ИМ (Основное подразделение),0-2037M/3,0-2037M/3,"Брюки женские, черные с принтом ""грибы"", из батиста",1.0,6189.0,6189.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1428,Склад ИМ (Основное подразделение),0-2037N/3,0-2037N/3,"Брюки женские, розовые с принтом ""девочки"", из вискозы",1.0,6189.0,6189.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1429,Склад ИМ (Основное подразделение),0-2037В,0-2037В,"Брюки женские, черные с принтом ""цветные капли"", из батиста, с отделкой ""лампас""",1.0,3185.0,3185.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1430,Склад ИМ (Основное подразделение),0-2050,0-2050,"Шорты женские, белые с принтом ""Y"", из шелка, с черным кантом",1.0,4209.75,4209.75,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1431,Склад ИМ (Основное подразделение),0-2050/4,0-2050/4,"Шорты женские, белые с принтом ""цветы"", из батиста, декорированы каймой",1.0,5276.0,5276.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1432,Склад ИМ (Основное подразделение),0-2050A,0-2050A,"Шорты женские, черные с принтом ""цветные капли"", из батиста",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1433,Склад ИМ (Основное подразделение),0-2050B,0-2050B,"Шорты женские, синие с принтом ""цветные капли"", из батиста",2.0,9059.2,4529.6,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1434,Склад ИМ (Основное подразделение),0-2050B/1,0-2050B/1,"Шорты женские, белые с принтом ""цветные капли"", из батиста",1.0,2105.0,2105.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1435,Склад ИМ (Основное подразделение),0-2050B/2,0-2050B/2,"Шорты женские, белые с принтом ""капли Гжель"", из батиста",1.0,4529.6,4529.6,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1436,Склад ИМ (Основное подразделение),0-2050C/1,0-2050C/1,"Шорты женские, черные с принтом ""грибы"", из батиста",2.0,6162.0,3081.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1437,Склад ИМ (Основное подразделение),0-2050F,0-2050F,"Шорты женские, белые, из хлопка",1.0,3875.0,3875.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1438,Склад ИМ (Основное подразделение),0-2050M,0-2050M,"Шорты женские, белые с принтом ""балерины"", из батиста, с отделкой черным кантом",2.0,8420.0,4210.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1439,Склад ИМ (Основное подразделение),0-2050M/1,0-2050M/1,"Шорты женские, черные с принтом ""балерины"", из батиста, с отделкой белым кантом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1440,Склад ИМ (Основное подразделение),0-2050M/2,0-2050M/2,"Шорты женские, белые с принтом ""черные Y и грибы"", из батиста, с отделкой черным кантом",1.0,3081.0,3081.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1441,Склад ИМ (Основное подразделение),0-2050M/3,0-2050M/3,"Шорты женские, черные с принтом ""белые Y и грибы"", из батиста, с отделкой белым кантом",2.0,6162.0,3081.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1442,Склад ИМ (Основное подразделение),0-2053,0-2053,"Платье женское, черное с принтом ""цветные капли"", из батиста, декорировано тесьмой",2.0,26734.64,13367.32,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1443,Склад ИМ (Основное подразделение),0-2058,0-2058,"Платье женское, многоцветное, из батиста",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1444,Склад ИМ (Основное подразделение),0-2058А,0-2058А,"Платье женское, многоцветное, из батиста, на бретелях",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1445,Склад ИМ (Основное подразделение),0-2061A,0-2061A,"Парео женское, черное с принтом ""арабеска"", из батиста",2.0,3152.0,1576.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1446,Склад ИМ (Основное подразделение),0-2065,0-2065,"Платье женское, белое, из хлопка, с вышивкой ""Артишок""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1447,Склад ИМ (Основное подразделение),0-2066А,0-2066А,"Платье женское, голубое, из штапеля, с вышивкой ""Артишок"", короткое",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1448,Склад ИМ (Основное подразделение),0-2080,0-2080,"Шорты женские, черные, из шерсти, с карманами",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1449,Склад ИМ (Основное подразделение),0-2081,0-2081,"Комбинезон женский, черный, из крепа, со съемным белым воротником, короткий",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1450,Склад ИМ (Основное подразделение),0-2082,0-2082,"Платье женское, черное, из трикотажа, без рукавов",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1451,Склад ИМ (Основное подразделение),0-2083,0-2083,"Блуза женская, черная, из трикотажа, с отделкой кружевом",1.0,4870.0,4870.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1452,Склад ИМ (Основное подразделение),0-2084,0-2084,"Брюки женские, черные, из джерси, с карманами и жестким поясом на пряжке",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1453,Склад ИМ (Основное подразделение),0-2088,0-2088,"Платье женское, белое, из хлопка, с накладными карманами из шелка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1454,Склад ИМ (Основное подразделение),0-2089,0-2089,"Платье женское, черное, из хлопка, приталенного силуэта, со съемным белым воротником",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1455,Склад ИМ (Основное подразделение),0-2090,0-2090,"Блуза женская, черная, из шелка и шифона, с отделкой кружевом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1456,Склад ИМ (Основное подразделение),0-2091,0-2091,"Кейп-накидка женская, цвета ""хаки"", из плащевки, с капюшоном",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1457,Склад ИМ (Основное подразделение),0-2092,0-2092,"Блуза женская, черная, из шелка и шифона, с отделкой ""Рюши""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1458,Склад ИМ (Основное подразделение),0-2102,0-2102,"Пальто женское, бордовое с серым, из шерстяной ткани ""шанель"", с капюшоном",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1459,Склад ИМ (Основное подразделение),0-2109А,0-2109А,"Юбка женская, бежевая с принтом ""леопард"", из трикотажа, дополнительно декорирована черным принтом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1460,Склад ИМ (Основное подразделение),0-2111А,0-2111А,"Юбка женская, черная, из джерси, трапециевидного силуэта",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1461,Склад ИМ (Основное подразделение),0-2113,0-2113,"Жакет женский, черный, из джерси и экокожи, приталенного силуэта",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1462,Склад ИМ (Основное подразделение),0-2115,0-2115,"Блуза женская, черная, из джерси и шелка, с тонким шелковым поясом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1463,Склад ИМ (Основное подразделение),0-2120,0-2120,"Платье женское, желтое с принтом ""девочки"", из шелка, с отделкой белыми вставками по лифу",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1464,Склад ИМ (Основное подразделение),0-2121,0-2121,"Юбка женская, бежевая с принтом ""девочки"", из хлопка, со складками",1.0,7132.0,7132.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1465,Склад ИМ (Основное подразделение),0-2121А,0-2121А,"Юбка женская, серая с принтом ""девочки"", из хлопка, со складками по правой стороне",1.0,7132.0,7132.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1466,Склад ИМ (Основное подразделение),0-2122,0-2122,"Платье женское, черное с принтом ""девочки"", из шелка, со съемным поясом",1.0,20905.0,20905.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1467,Склад ИМ (Основное подразделение),0-2122A,0-2122A,"Платье женское, черное, из крепа, с белым воротником и белой отделкой по борту",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1468,Склад ИМ (Основное подразделение),0-2122B,0-2122B,"Платье женское, серое с принтом ""девочки"", из шелка, со съемным поясом",2.0,41810.0,20905.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1469,Склад ИМ (Основное подразделение),0-2122C,0-2122C,"Платье женское, желтое с принтом ""девочки"", из шелка, со съемным поясом",1.0,20905.0,20905.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1470,Склад ИМ (Основное подразделение),0-2125,0-2125,"Платье женское, черное в белый горох, из шелка, декорировано белой брошью ""Цветок""",1.0,20188.16,20188.16,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1471,Склад ИМ (Основное подразделение),0-2125I,0-2125I,"Платье женское, черное с принтом ""девочки"", из шелка, с брошью ""Цветок"", с поясом",1.0,70567.52,70567.52,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1472,Склад ИМ (Основное подразделение),0-2127,0-2127,"Свитер женский, бежевый, из кашемира, с вышивкой ""Цветок""",2.0,32360.0,16180.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1473,Склад ИМ (Основное подразделение),0-2137,0-2137,"Блуза женская, черная, из трикотажа, с узким рукавом",6.0,23882.0,3980.33,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1474,Склад ИМ (Основное подразделение),0-2137А,0-2137А,"Блуза женская, белая, из трикотажа, с узким рукавом",3.0,11941.0,3980.33,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1475,Склад ИМ (Основное подразделение),0-2142,0-2142,"Блуза женская, черная, из бархата, декорирована тесьмой из жемчуга",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1476,Склад ИМ (Основное подразделение),0-2143,0-2143,"Рукава-балеро женские, черные, из фатина",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1477,Склад ИМ (Основное подразделение),0-2144,0-2144,"Платье женское, черное, из фатина, с геометричным принтом, c накидкой ""балеро"" из органзы",2.0,28612.0,14306.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1478,Склад ИМ (Основное подразделение),0-2147,0-2147,"Платье женское, черное, из трикотажа, с отлетной деталью по талии и брошью из глиттера",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1479,Склад ИМ (Основное подразделение),0-2152А,0-2152А,"Платье женское, черное, из джерси, декорировано черным принтом и жемчугом",2.0,42474.0,21237.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1480,Склад ИМ (Основное подразделение),0-2155,0-2155,"Платье женское, черное, из фатина и бархата, декорировано рисунком из глиттера",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1481,Склад ИМ (Основное подразделение),0-2157,0-2157,"Платье женское, зеленое, из бархата и пайеточной ткани, декорировано брошью из глиттера",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1482,Склад ИМ (Основное подразделение),0-2160,0-2160,"Платье женское, бело-черное, из шелка, декорировано фатином и бусинами",1.0,18175.0,18175.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1483,Склад ИМ (Основное подразделение),0-2160B,0-2160B,"Платье женское, черно-белое, из шелка, декорировано фатином и бусинами",1.0,18175.0,18175.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1484,Склад ИМ (Основное подразделение),0-2162,0-2162,"Платье женское, зеленое, из трикотажа и пайеточной ткани, декорировано брошью ""Ромбы""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1485,Склад ИМ (Основное подразделение),0-2163А,0-2163А,"Платье женское, черное с принтом ""цветы"", из шелковой тафты, с расшивкой ""Палочки""",1.0,25176.0,25176.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1486,Склад ИМ (Основное подразделение),0-2172,0-2172,"Платок женский, черно-голубой с принтом ""леопард"", из шелка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1487,Склад ИМ (Основное подразделение),0-2173,0-2173,"Футболка женская, белая, из трикотажа, с рукавами из пайеточной ткани",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1488,Склад ИМ (Основное подразделение),0-2173А,0-2173А,"Футболка женская, черная, из трикотажа, с рукавами из  пайеточной ткани",1.0,8195.0,8195.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1489,Склад ИМ (Основное подразделение),0-2185H,0-2185H,"Брюки женские, белые, из хлопка, расширенные к низу",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1490,Склад ИМ (Основное подразделение),0-2193,0-2193,"Платье женское, черное, из шифона и пайеточной ткани, по горловине декорировано ниткой из кристаллов",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1491,Склад ИМ (Основное подразделение),0-2204,0-2204,"Блуза женская, черная, из трикотажа, с рукавами из пайеточной ткани",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1492,Склад ИМ (Основное подразделение),0-2212,0-2212,"Блуза женская, синяя, из трикотажа, свободного силуэта",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1493,Склад ИМ (Основное подразделение),0-2214,0-2214,"Пальто женское, черное, из плащевой ткани, объемное",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1494,Склад ИМ (Основное подразделение),0-2229,0-2229,"Пальто женское, черное, из стрейч бархата, с вышивкой ""Панда"" из пайеток",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1495,Склад ИМ (Основное подразделение),0-2235А,0-2235А,"Платье женское, черное, из батиста, с принтом ""арабеска""",1.0,7065.0,7065.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1496,Склад ИМ (Основное подразделение),0-2244/1,0-2244/1,"Рубашка женская, черная с принтом ""девочки"", из шелка",1.0,14213.0,14213.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1497,Склад ИМ (Основное подразделение),0-2245/1,0-2245/1,"Брюки женские, черные с принтом ""девочки"", из шелка",1.0,8632.0,8632.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1498,Склад ИМ (Основное подразделение),0-2245A,0-2245A,"Брюки женские, черные с принтом ""Y, грибы"", из шелка, с отделкой кайма",1.0,7715.0,7715.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1499,Склад ИМ (Основное подразделение),0-2246B,0-2246B,"Платье женское, розовое с принтом ""желто-черные Y"", из батиста, с поясом",8.0,79082.56,9885.32,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1500,Склад ИМ (Основное подразделение),0-2258В,0-2258В,"Платье-сарафан женское, красное с рисунком, из хлопка, бретели и пояс из контрастной ткани",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1501,Склад ИМ (Основное подразделение),0-2260,0-2260,"Рубашка женская, черно-белая, из хлопка, с контрастной отделкой по борту и низу",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1502,Склад ИМ (Основное подразделение),0-2260А,0-2260А,"Брюки женские, черно-белые, из хлопка, с контрастной отделкой по низу",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1503,Склад ИМ (Основное подразделение),0-2260В,0-2260В,"Юбка женская, черно-белая, из хлопка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1504,Склад ИМ (Основное подразделение),0-2261,0-2261,"Рубашка женская, черно-белая с геометричным рисунком, из хлопка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1505,Склад ИМ (Основное подразделение),0-2261А,0-2261А,"Брюки женские, черно-белые с геометричным рисунком, из хлопка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1506,Склад ИМ (Основное подразделение),0-2276,0-2276,"Юбка женская, черная с принтом ""дефиле "", из хлопка, с декором ""розовый бант""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1507,Склад ИМ (Основное подразделение),0-2276В,0-2276В,"Юбка женская, серая с принтом ""дефиле"", из хлопка, с декором ""розовый бант""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1508,Склад ИМ (Основное подразделение),0-2276С,0-2276С,"Юбка женская, розовая с принтом ""дефиле"", из хлопка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1509,Склад ИМ (Основное подразделение),0-2280,0-2280,"Рубашка женская, белая с принтом ""пляж"", из хлопка, с отделкой черным кантом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1510,Склад ИМ (Основное подразделение),0-2286,0-2286,"Шорты женские, синие с принтом ""микс"", из батиста",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1511,Склад ИМ (Основное подразделение),0-2290,0-2290,"Юбка женская, белая с принтом ""пляж"", из хлопка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1512,Склад ИМ (Основное подразделение),0-2291,0-2291,"Блуза женская, белая с принтом ""пляж"", из хлопка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1513,Склад ИМ (Основное подразделение),0-2312,0-2312,"Платье женское, черное, из джерси, с белым воротником и манжетами",2.0,24875.97,12437.99,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1514,Склад ИМ (Основное подразделение),0-2320А,0-2320А,"Юбка женская, белая, из фатина, с декором принт ""черные камешки""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1515,Склад ИМ (Основное подразделение),0-2324,0-2324,"Пальто женское, серое, из шелкового бархата, с расшитыми розовыми цветами на рукавах",1.0,34661.25,34661.25,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1516,Склад ИМ (Основное подразделение),0-2324B,0-2324B,"Пальто женское, черное, из шелкового бархата, с черной расшивкой по рукавам",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1517,Склад ИМ (Основное подразделение),0-2325C,0-2325C,"Пальто женское ""ТЕРРА"", красное, из шерстяного крепа, с вышивкой",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1518,Склад ИМ (Основное подразделение),0-2325Д,0-2325Д,"Пальто женское ""ТЕРРА"", черное, из шерстяного крепа,  с вышивкой",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1519,Склад ИМ (Основное подразделение),0-2328C,0-2328C,"Юбка женская, розовая, из шерсти, с аппликационной вышивкой ""Хризантемы""",1.0,15029.0,15029.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1520,Склад ИМ (Основное подразделение),0-2328D,0-2328D,"Юбка женская, синяя, из шерсти, с аппликационной вышивкой ""Хризантемы""",1.0,23162.0,23162.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-1521,Склад ИМ (Основное подразделение),0-2330,0-2330,"Платье женское, розовое с принтом ""многоцветные разводы"", из шелка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
